timestamp_system,timestamp_relative,subject_id,session_id,module_name,block_id,difficulty_level,event_type,event_subtype,zone_or_task_area,expected_action,actual_action,correctness,reaction_time_ms,adapt_action,adapt_dimension,marker_code
2026-04-02T16:02:11.393,3.014,12,1,module_a,1,L1,marker,block_start,,,,,,none,none,400
2026-04-02T16:02:11.394,3.014,12,1,module_a,1,L1,marker,module_A_start,,,,,,none,none,200
2026-04-02T16:02:11.394,3.014,12,1,module_a,1,L1,marker,difficulty_level,,,L1,,,none,none,410
2026-04-02T16:02:14.581,6.201,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:14.581,6.201,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:16.381,8.001,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:16.381,8.001,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:19.560,11.181,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:19.560,11.181,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:21.361,12.981,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:21.361,12.981,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:24.663,16.284,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:24.663,16.284,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:26.463,18.083,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:26.462,18.083,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:29.903,21.523,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:29.902,21.523,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:31.703,23.323,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:31.703,23.323,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:35.291,26.912,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:35.291,26.912,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:37.092,28.712,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:37.092,28.712,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:40.657,32.277,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:40.657,32.277,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:42.456,34.076,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:42.456,34.076,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:45.617,37.237,12,1,module_a,1,L1,marker,A_noncritical,动力/推进,none,,pending,,none,none,502
2026-04-02T16:02:45.617,37.237,12,1,module_a,1,L1,stimulus,noncritical_onset,动力/推进,none,,pending,,none,none,502
2026-04-02T16:02:50.107,41.727,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:50.107,41.727,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:51.906,43.526,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:51.906,43.526,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:55.494,47.114,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:55.493,47.114,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:02:57.293,48.913,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:02:57.293,48.913,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:03:00.234,51.854,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:03:00.234,51.854,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:03:02.035,53.655,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:03:02.035,53.655,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:03:05.461,57.082,12,1,module_a,1,L1,marker,A_noncritical,动力/推进,none,,pending,,none,none,502
2026-04-02T16:03:05.461,57.082,12,1,module_a,1,L1,stimulus,noncritical_onset,动力/推进,none,,pending,,none,none,502
2026-04-02T16:03:09.750,61.371,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:03:09.750,61.371,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:03:11.402,63.023,12,1,module_a,1,L1,marker,module_A_end,,,,,,none,none,201
2026-04-02T16:03:11.403,63.023,12,1,module_a,1,L1,marker,block_end,,,,,,none,none,401
