timestamp_system,timestamp_relative,subject_id,session_id,module_name,block_id,difficulty_level,event_type,event_subtype,zone_or_task_area,expected_action,actual_action,correctness,reaction_time_ms,adapt_action,adapt_dimension,marker_code
2026-04-02T15:11:23.092,3.016,1,1,module_a,1,L1,marker,block_start,,,,,,none,none,400
2026-04-02T15:11:23.092,3.016,1,1,module_a,1,L1,marker,module_A_start,,,,,,none,none,200
2026-04-02T15:11:23.092,3.016,1,1,module_a,1,L1,marker,difficulty_level,,,L1,,,none,none,410
2026-04-02T15:11:26.607,6.531,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:26.607,6.531,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:27.933,7.857,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,1326,none,none,503
2026-04-02T15:11:27.933,7.857,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,1326,none,none,503
2026-04-02T15:11:31.168,11.092,1,1,module_a,1,L1,marker,A_noncritical,动力/推进,none,,pending,,none,none,502
2026-04-02T15:11:31.168,11.092,1,1,module_a,1,L1,stimulus,noncritical_onset,动力/推进,none,,pending,,none,none,502
2026-04-02T15:11:35.363,15.287,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:35.363,15.287,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:36.607,16.531,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,1244,none,none,503
2026-04-02T15:11:36.607,16.531,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,1244,none,none,503
2026-04-02T15:11:39.892,19.816,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:39.892,19.816,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:40.977,20.901,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,1086,none,none,503
2026-04-02T15:11:40.977,20.901,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,1086,none,none,503
2026-04-02T15:11:44.128,24.052,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:44.128,24.052,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:45.932,25.856,1,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:11:45.932,25.856,1,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:11:49.163,29.087,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:49.163,29.087,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:50.975,30.899,1,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:11:50.975,30.899,1,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:11:54.086,34.010,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:54.086,34.010,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:54.586,34.510,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,502,none,none,503
2026-04-02T15:11:54.586,34.510,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,502,none,none,503
2026-04-02T15:11:57.809,37.732,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:57.809,37.732,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:11:58.393,38.317,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,587,none,none,503
2026-04-02T15:11:58.393,38.317,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,587,none,none,503
2026-04-02T15:12:01.630,41.554,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:12:01.630,41.554,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:12:02.045,41.969,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,416,none,none,503
2026-04-02T15:12:02.045,41.968,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,416,none,none,503
2026-04-02T15:12:05.153,45.077,1,1,module_a,1,L1,marker,A_noncritical,动力/推进,none,,pending,,none,none,502
2026-04-02T15:12:05.153,45.076,1,1,module_a,1,L1,stimulus,noncritical_onset,动力/推进,none,,pending,,none,none,502
2026-04-02T15:12:09.516,49.440,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:12:09.516,49.440,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:12:10.016,49.939,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,501,none,none,503
2026-04-02T15:12:10.016,49.939,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,501,none,none,503
2026-04-02T15:12:13.149,53.073,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:12:13.149,53.073,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
