timestamp_system,timestamp_relative,subject_id,session_id,module_name,block_id,difficulty_level,event_type,event_subtype,zone_or_task_area,expected_action,actual_action,correctness,reaction_time_ms,adapt_action,adapt_dimension,marker_code
2026-04-02T16:04:34.637,3.032,1,1,module_a,1,L1,marker,block_start,,,,,,none,none,400
2026-04-02T16:04:34.638,3.033,1,1,module_a,1,L1,marker,module_A_start,,,,,,none,none,200
2026-04-02T16:04:34.638,3.033,1,1,module_a,1,L1,marker,difficulty_level,,,L1,,,none,none,410
2026-04-02T16:04:38.122,6.517,1,1,module_a,1,L1,marker,A_noncritical,动力/推进,none,,pending,,none,none,502
2026-04-02T16:04:38.122,6.517,1,1,module_a,1,L1,stimulus,noncritical_onset,动力/推进,none,,pending,,none,none,502
2026-04-02T16:04:42.210,10.605,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:04:42.210,10.605,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:04:44.017,12.413,1,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:04:44.017,12.413,1,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T16:04:47.461,15.856,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:04:47.460,15.856,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:04:48.280,16.675,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,823,none,none,503
2026-04-02T16:04:48.280,16.675,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,823,none,none,503
2026-04-02T16:04:50.970,19.365,1,1,module_a,1,L1,marker,A_noncritical,动力/推进,none,,pending,,none,none,502
2026-04-02T16:04:50.970,19.365,1,1,module_a,1,L1,stimulus,noncritical_onset,动力/推进,none,,pending,,none,none,502
2026-04-02T16:04:51.488,19.883,1,1,module_a,1,L1,marker,A_false_alarm,动力/推进,none,space,false_alarm,519,none,none,505
2026-04-02T16:04:51.488,19.883,1,1,module_a,1,L1,response,false_alarm,动力/推进,none,space,false_alarm,519,none,none,505
2026-04-02T16:04:55.159,23.554,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:04:55.159,23.554,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:04:55.632,24.027,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,473,none,none,503
2026-04-02T16:04:55.632,24.027,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,473,none,none,503
2026-04-02T16:04:58.586,26.981,1,1,module_a,1,L1,marker,A_noncritical,动力/推进,none,,pending,,none,none,502
2026-04-02T16:04:58.586,26.981,1,1,module_a,1,L1,stimulus,noncritical_onset,动力/推进,none,,pending,,none,none,502
2026-04-02T16:05:02.896,31.291,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:05:02.896,31.291,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:05:03.388,31.784,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,494,none,none,503
2026-04-02T16:05:03.388,31.784,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,494,none,none,503
2026-04-02T16:05:06.147,34.542,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T16:05:06.147,34.542,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T16:05:06.628,35.023,1,1,module_a,1,L1,marker,A_correct,动力/推进,space,space,correct,485,none,none,503
2026-04-02T16:05:06.628,35.023,1,1,module_a,1,L1,response,target_correct,动力/推进,space,space,correct,485,none,none,503
2026-04-02T16:05:07.866,36.261,1,1,module_a,1,L1,marker,module_A_end,,,,,,none,none,201
2026-04-02T16:05:07.866,36.261,1,1,module_a,1,L1,marker,block_end,,,,,,none,none,401
