timestamp_system,timestamp_relative,subject_id,session_id,module_name,block_id,difficulty_level,event_type,event_subtype,zone_or_task_area,expected_action,actual_action,correctness,reaction_time_ms,adapt_action,adapt_dimension,marker_code
2026-04-02T15:31:08.786,3.012,12,1,module_a,1,L1,marker,block_start,,,,,,none,none,400
2026-04-02T15:31:08.786,3.013,12,1,module_a,1,L1,marker,module_A_start,,,,,,none,none,200
2026-04-02T15:31:08.786,3.013,12,1,module_a,1,L1,marker,difficulty_level,,,L1,,,none,none,410
2026-04-02T15:31:11.507,5.733,12,1,module_a,1,L1,marker,A_noncritical,动力/推进,none,,pending,,none,none,502
2026-04-02T15:31:11.507,5.733,12,1,module_a,1,L1,stimulus,noncritical_onset,动力/推进,none,,pending,,none,none,502
2026-04-02T15:31:15.850,10.077,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:31:15.850,10.077,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:31:17.650,11.877,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:31:17.650,11.877,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:31:20.548,14.775,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:31:20.548,14.775,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:31:22.347,16.574,12,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:31:22.347,16.574,12,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:31:25.024,19.250,12,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:31:25.024,19.250,12,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
