timestamp_system,timestamp_relative,subject_id,session_id,module_name,block_id,difficulty_level,event_type,event_subtype,zone_or_task_area,expected_action,actual_action,correctness,reaction_time_ms,adapt_action,adapt_dimension,marker_code
2026-04-02T15:21:39.832,0.006,1,1,module_a,1,L1,marker,block_start,,,,,,none,none,400
2026-04-02T15:21:39.832,0.007,1,1,module_a,1,L1,marker,module_A_start,,,,,,none,none,200
2026-04-02T15:21:39.832,0.007,1,1,module_a,1,L1,marker,difficulty_level,,,L1,,,none,none,410
2026-04-02T15:21:42.822,2.996,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:21:42.822,2.996,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:21:44.623,4.798,1,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:21:44.623,4.798,1,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:21:47.600,7.774,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:21:47.600,7.774,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:21:49.401,9.576,1,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:21:49.401,9.576,1,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:21:52.521,12.696,1,1,module_a,1,L1,marker,A_target_alarm,动力/推进,space,,pending,,none,none,500
2026-04-02T15:21:52.521,12.696,1,1,module_a,1,L1,stimulus,target_alarm_onset,动力/推进,space,,pending,,none,none,500
2026-04-02T15:21:54.322,14.497,1,1,module_a,1,L1,marker,A_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:21:54.322,14.497,1,1,module_a,1,L1,outcome,target_miss,动力/推进,space,,miss,,none,none,504
2026-04-02T15:21:57.039,17.214,1,1,module_a,1,L1,marker,module_A_end,,,,,,none,none,201
2026-04-02T15:21:57.039,17.214,1,1,module_a,1,L1,marker,block_end,,,,,,none,none,401
